"TYPE_CODE","DATEON","END_VALUE","DELTA","UPDOWN_PER","VOLUME","COMP_BUY","FOR_BUY","FOR_CONT","FOR_PER"
"233740","2017.05.11",9580.0,145.0,1.54,2992210.0,28625.0,0.0,330589.0,1.39
"233740","2017.05.10",9435.0,-55.0,-0.58,4895570.0,-263282.0,1646.0,330589.0,1.39
"233740","2017.05.08",9490.0,400.0,4.4,3986490.0,348057.0,83231.0,328943.0,1.4
"233740","2017.05.04",9090.0,315.0,3.59,2612670.0,182264.0,84365.0,245712.0,1.04
"233740","2017.05.02",8775.0,-10.0,-0.11,1867830.0,-215944.0,8773.0,161347.0,0.68
"233740","2017.04.28",8785.0,-20.0,-0.23,3131070.0,-354616.0,-24587.0,152574.0,0.63
"233740","2017.04.27",8805.0,-120.0,-1.34,1769840.0,-448761.0,14919.0,177161.0,0.74
"233740","2017.04.26",8925.0,55.0,0.62,1870500.0,376924.0,-1002.0,162242.0,0.67
"233740","2017.04.25",8870.0,145.0,1.66,1869890.0,-103319.0,-3637.0,163244.0,0.67
"233740","2017.04.24",8725.0,-150.0,-1.69,1812960.0,-109887.0,19638.0,166881.0,0.67
"233740","2017.04.21",8875.0,-45.0,-0.5,1909280.0,174665.0,4853.0,147243.0,0.57
"233740","2017.04.20",8920.0,-5.0,-0.06,2951400.0,617315.0,-5000.0,142390.0,0.54
"233740","2017.04.19",8925.0,25.0,0.28,2646730.0,544198.0,-58941.0,147390.0,0.55
"233740","2017.04.18",8900.0,115.0,1.31,3779050.0,997515.0,32000.0,206331.0,0.78
"233740","2017.04.17",8785.0,265.0,3.11,2709960.0,708668.0,0.0,174331.0,0.66
"233740","2017.04.14",8520.0,-135.0,-1.56,2843820.0,-546410.0,0.0,174331.0,0.66
"233740","2017.04.13",8655.0,85.0,0.99,2561640.0,138245.0,0.0,174331.0,0.66
"233740","2017.04.12",8570.0,-10.0,-0.12,1647940.0,15307.0,1000.0,174331.0,0.68
"233740","2017.04.11",8580.0,130.0,1.54,4810930.0,19441.0,-14367.0,173331.0,0.68
"233740","2017.04.10",8450.0,-420.0,-4.74,5525440.0,-802649.0,-127948.0,187698.0,0.72
"233740","2017.04.07",8870.0,50.0,0.57,3004280.0,488251.0,-302.0,315646.0,1.23
"233740","2017.04.06",8820.0,85.0,0.97,3426920.0,987963.0,34043.0,315948.0,1.2
"233740","2017.04.05",8735.0,40.0,0.46,4011730.0,262132.0,-36782.0,281905.0,1.05
"233740","2017.04.04",8695.0,-10.0,-0.11,3766800.0,587267.0,0.0,318687.0,1.15
"233740","2017.04.03",8705.0,350.0,4.19,5320760.0,1758560.0,50000.0,318687.0,1.15
"233740","2017.03.31",8355.0,135.0,1.64,3343330.0,1455580.0,10025.0,268687.0,0.96
"233740","2017.03.30",8220.0,-10.0,-0.12,1143540.0,171118.0,255.0,258662.0,0.93
"233740","2017.03.29",8230.0,40.0,0.49,1139890.0,117821.0,4000.0,258407.0,0.92
"233740","2017.03.28",8190.0,125.0,1.55,2103540.0,235529.0,20168.0,254407.0,0.91
"233740","2017.03.27",8065.0,40.0,0.5,1683220.0,449818.0,361.0,234239.0,0.84
"233740","2017.03.24",8025.0,45.0,0.56,1169380.0,-60018.0,1000.0,233878.0,0.84
"233740","2017.03.23",7980.0,-15.0,-0.19,992038.0,-174550.0,1000.0,232878.0,0.83
"233740","2017.03.22",7995.0,-50.0,-0.62,1413980.0,-129253.0,-1000.0,231878.0,0.86
"233740","2017.03.21",8045.0,80.0,1.0,2126280.0,-65203.0,-61716.0,232878.0,0.88
"233740","2017.03.20",7965.0,-75.0,-0.93,2114240.0,-480879.0,-1044.0,294594.0,1.12
"233740","2017.03.17",8040.0,-55.0,-0.68,1914210.0,-61993.0,13212.0,295638.0,1.14
"233740","2017.03.16",8095.0,130.0,1.63,1614990.0,8445.0,-5741.0,282426.0,1.12
"233740","2017.03.15",7965.0,-220.0,-2.69,2425380.0,-750543.0,27420.0,288167.0,1.14
"233740","2017.03.14",8185.0,-80.0,-0.97,1934120.0,-182512.0,0.0,260747.0,1.06
"233740","2017.03.13",8265.0,5.0,0.06,1865380.0,140400.0,75231.0,260747.0,1.09
"233740","2017.03.10",8260.0,225.0,2.8,4794420.0,159694.0,61769.0,185516.0,0.79
"233740","2017.03.09",8035.0,0.0,0.0,2829830.0,-105669.0,-79332.0,123747.0,0.54
"233740","2017.03.08",8035.0,-50.0,-0.62,1828820.0,-118216.0,-44714.0,203079.0,0.89
"233740","2017.03.07",8085.0,30.0,0.37,2223630.0,-199750.0,2000.0,247793.0,1.16
"233740","2017.03.06",8055.0,100.0,1.26,2859300.0,-113679.0,0.0,245793.0,1.18
"233740","2017.03.03",7955.0,-205.0,-2.51,3449280.0,-856458.0,-20734.0,245793.0,1.18
"233740","2017.03.02",8160.0,-60.0,-0.73,1462230.0,-424241.0,0.0,266527.0,1.26
"233740","2017.02.28",8220.0,-5.0,-0.06,934091.0,-116135.0,0.0,266527.0,1.23
"233740","2017.02.27",8225.0,-75.0,-0.9,1144400.0,22386.0,0.0,266527.0,1.22
"233740","2017.02.24",8300.0,5.0,0.06,2186820.0,574262.0,1000.0,266527.0,1.21
"233740","2017.02.23",8295.0,-120.0,-1.43,2189600.0,128550.0,2000.0,265527.0,1.18
"233740","2017.02.22",8415.0,5.0,0.06,1832490.0,29768.0,0.0,263527.0,1.17
"233740","2017.02.21",8410.0,70.0,0.84,2677960.0,690369.0,0.0,263527.0,1.17
"233740","2017.02.20",8340.0,35.0,0.42,1457460.0,208862.0,-20425.0,263527.0,1.15
"233740","2017.02.17",8305.0,25.0,0.3,2110360.0,119593.0,-39976.0,283952.0,1.21
"233740","2017.02.16",8280.0,30.0,0.36,2360780.0,122968.0,16490.0,323928.0,1.38
"233740","2017.02.15",8250.0,155.0,1.91,2612960.0,342944.0,46036.0,307438.0,1.32
"233740","2017.02.14",8095.0,-25.0,-0.31,1304530.0,-80152.0,29268.0,261402.0,1.11
"233740","2017.02.13",8120.0,55.0,0.68,1377730.0,97342.0,28824.0,232134.0,0.99
"233740","2017.02.10",8065.0,10.0,0.12,2109910.0,107965.0,31388.0,203310.0,0.88
"233740","2017.02.09",8055.0,15.0,0.19,1733970.0,-198134.0,6000.0,171922.0,0.75
"233740","2017.02.08",8040.0,25.0,0.31,1744000.0,-124376.0,0.0,165922.0,0.73
"233740","2017.02.07",8015.0,-75.0,-0.93,1689660.0,-80046.0,446.0,165922.0,0.73
"233740","2017.02.06",8090.0,145.0,1.83,2109610.0,182402.0,33538.0,165476.0,0.72
"233740","2017.02.03",7945.0,-55.0,-0.69,3011020.0,-249630.0,-47725.0,131938.0,0.58
"233740","2017.02.02",8000.0,-210.0,-2.56,2801370.0,-134189.0,5024.0,179663.0,0.8
"233740","2017.02.01",8210.0,195.0,2.43,2633870.0,60079.0,110681.0,174639.0,0.81
"233740","2017.01.31",8015.0,-25.0,-0.31,1533400.0,-302259.0,23428.0,63958.0,0.3
"233740","2017.01.26",8040.0,185.0,2.36,3248150.0,-632707.0,13372.0,40530.0,0.19
"233740","2017.01.25",7855.0,-30.0,-0.38,1748930.0,-214513.0,-509.0,27158.0,0.13
"233740","2017.01.24",7885.0,-115.0,-1.44,2208510.0,-543693.0,966.0,27667.0,0.13
"233740","2017.01.23",8000.0,-90.0,-1.11,1764500.0,-57371.0,0.0,26701.0,0.12
"233740","2017.01.20",8090.0,-80.0,-0.98,1639560.0,-344418.0,-248.0,26701.0,0.12
"233740","2017.01.19",8170.0,-35.0,-0.43,2290500.0,-64782.0,-9526.0,26949.0,0.12
"233740","2017.01.18",8205.0,45.0,0.55,3862830.0,-389674.0,9774.0,36475.0,0.17
"233740","2017.01.17",8160.0,-105.0,-1.27,2160420.0,-44850.0,0.0,26701.0,0.12
"233740","2017.01.16",8265.0,-145.0,-1.72,2265440.0,-330787.0,-45290.0,26701.0,0.12
"233740","2017.01.13",8410.0,110.0,1.33,2458570.0,33195.0,-1085.0,71991.0,0.3
"233740","2017.01.12",8300.0,-130.0,-1.54,2015630.0,-8157.0,15045.0,73076.0,0.3
"233740","2017.01.11",8430.0,110.0,1.32,2454200.0,-69759.0,-22971.0,58031.0,0.23
"233740","2017.01.10",8320.0,-260.0,-3.03,3278040.0,124232.0,-121408.0,81002.0,0.31
"233740","2017.01.09",8580.0,-60.0,-0.69,1924590.0,450046.0,0.0,202410.0,0.76
"233740","2017.01.06",8640.0,40.0,0.47,2871560.0,1017240.0,-17701.0,202410.0,0.74
"233740","2017.01.05",8600.0,0.0,0.0,3868020.0,745550.0,33451.0,220111.0,0.79
"233740","2017.01.04",8600.0,90.0,1.06,4354610.0,1138080.0,-12691.0,186660.0,0.65
"233740","2017.01.03",8510.0,75.0,0.89,3315830.0,956161.0,69146.0,199351.0,0.69
"233740","2017.01.02",8435.0,-80.0,-0.94,2631290.0,93139.0,-201155.0,130205.0,0.43
"233740","2016.12.29",8515.0,65.0,0.77,3484030.0,514461.0,54555.0,331360.0,1.11
"233740","2016.12.28",8450.0,345.0,4.26,5542830.0,1656040.0,155722.0,276805.0,0.93
"233740","2016.12.27",8105.0,105.0,1.31,3179530.0,-475788.0,-77450.0,121083.0,0.4
"233740","2016.12.26",8000.0,-35.0,-0.44,1663240.0,-80523.0,1490.0,198533.0,0.65
"233740","2016.12.23",8035.0,140.0,1.77,2404270.0,-233531.0,56710.0,197043.0,0.63
"233740","2016.12.22",7895.0,-85.0,-1.07,2818850.0,-155655.0,-42979.0,140333.0,0.44
"233740","2016.12.21",7980.0,-40.0,-0.5,3196760.0,-367864.0,-64801.0,183312.0,0.57
"233740","2016.12.20",8020.0,-200.0,-2.43,2533570.0,90550.0,-158930.0,248113.0,0.76
"233740","2016.12.19",8220.0,-5.0,-0.06,2423220.0,237016.0,56267.0,407043.0,1.23
"233740","2016.12.16",8225.0,30.0,0.37,4247670.0,953843.0,-49726.0,350776.0,1.04
"233740","2016.12.15",8195.0,105.0,1.3,4792860.0,394534.0,-54096.0,400502.0,1.18
"233740","2016.12.14",8090.0,60.0,0.75,5610840.0,605058.0,15218.0,454598.0,1.35
"233740","2016.12.13",8030.0,180.0,2.29,4793020.0,845904.0,14728.0,439380.0,1.34
"233740","2016.12.12",7850.0,200.0,2.61,5385760.0,11470.0,225540.0,424652.0,1.31
"233740","2016.12.09",7650.0,255.0,3.45,5282430.0,-714625.0,72499.0,199112.0,0.64
"233740","2016.12.08",7395.0,160.0,2.21,3604830.0,-58408.0,-213747.0,126613.0,0.41
"233740","2016.12.07",7235.0,-120.0,-1.63,3986000.0,-882723.0,154794.0,340360.0,1.17
"233740","2016.12.06",7355.0,130.0,1.8,2760940.0,-370871.0,145150.0,185566.0,0.66
"233740","2016.12.05",7225.0,-205.0,-2.76,4027990.0,-1018360.0,-45000.0,40416.0,0.14
"233740","2016.12.02",7430.0,-235.0,-3.07,2476790.0,-757718.0,17324.0,85416.0,0.32
"233740","2016.12.01",7665.0,-55.0,-0.71,1580020.0,-175412.0,-22811.0,68092.0,0.26
"233740","2016.11.30",7720.0,-40.0,-0.52,2530350.0,-137677.0,24775.0,90903.0,0.35
"233740","2016.11.29",7760.0,80.0,1.04,3394620.0,-511956.0,6205.0,66128.0,0.26
"233740","2016.11.28",7680.0,-150.0,-1.92,1997880.0,-431479.0,16846.0,59923.0,0.26
"233740","2016.11.25",7830.0,80.0,1.03,3197160.0,-186485.0,-74787.0,43077.0,0.2
"233740","2016.11.24",7750.0,-160.0,-2.02,6011680.0,-1209670.0,-87352.0,117864.0,0.57
"233740","2016.11.23",7910.0,-175.0,-2.16,3533720.0,-1790470.0,75768.0,205216.0,1.05
"233740","2016.11.22",8085.0,60.0,0.75,2495150.0,-578566.0,19938.0,129448.0,0.65
"233740","2016.11.21",8025.0,-275.0,-3.31,3003130.0,-1237500.0,41535.0,109510.0,0.54
"233740","2016.11.18",8300.0,-195.0,-2.3,2022060.0,-837319.0,-49313.0,67975.0,0.33
"233740","2016.11.17",8495.0,-30.0,-0.35,1563360.0,-37203.0,-30018.0,117288.0,0.56
"233740","2016.11.16",8525.0,275.0,3.33,2103270.0,186306.0,95896.0,147306.0,0.69
"233740","2016.11.15",8250.0,-180.0,-2.14,1814900.0,-85666.0,-6327.0,51410.0,0.24
"233740","2016.11.14",8430.0,-85.0,-1.0,1347870.0,231710.0,-92850.0,57737.0,0.27
"233740","2016.11.11",8515.0,-170.0,-1.96,2369530.0,121129.0,-61293.0,150587.0,0.95
"233740","2016.11.10",8685.0,575.0,7.09,6200530.0,1556490.0,111377.0,211880.0,1.35
"233740","2016.11.09",8110.0,-570.0,-6.57,13637300,-3867690.0,-89871.0,100503.0,0.67
"233740","2016.11.08",8680.0,30.0,0.35,1933590.0,-80349.0,75363.0,190374.0,1.32
"233740","2016.11.07",8650.0,270.0,3.22,2560220.0,-188752.0,48895.0,115011.0,0.86
"233740","2016.11.04",8380.0,-20.0,-0.24,2466400.0,-480869.0,4179.0,66116.0,0.62
"233740","2016.11.03",8400.0,65.0,0.78,3343330.0,-622837.0,3611.0,61937.0,0.63
"233740","2016.11.02",8335.0,-390.0,-4.47,5206880.0,-2439760.0,6977.0,58326.0,0.74
"233740","2016.11.01",8725.0,20.0,0.23,3176130.0,-817399.0,11507.0,51349.0,0.67
"233740","2016.10.31",8705.0,-260.0,-2.9,3673660.0,-1585590.0,-9289.0,39842.0,0.5
"233740","2016.10.28",8965.0,-215.0,-2.34,1795880.0,-265745.0,-70578.0,49131.0,0.73
"233740","2016.10.27",9180.0,340.0,3.85,2422750.0,120802.0,105040.0,119709.0,2.1
"233740","2016.10.26",8840.0,65.0,0.74,2455570.0,-866874.0,14659.0,14669.0,0.28
"233740","2016.10.25",8775.0,-160.0,-1.79,1956740.0,-982806.0,0.0,10.0,0.0
"233740","2016.10.24",8935.0,-130.0,-1.43,753277.0,-416768.0,-3293.0,10.0,0.0
"233740","2016.10.21",9065.0,-135.0,-1.47,1040590.0,-532041.0,-21999.0,3303.0,0.08
"233740","2016.10.20",9200.0,-155.0,-1.66,671520.0,-271766.0,-17971.0,25302.0,0.58
"233740","2016.10.19",9355.0,85.0,0.92,704427.0,-41389.0,43190.0,43273.0,1.11
"233740","2016.10.18",9270.0,120.0,1.31,625075.0,-69980.0,-8563.0,83.0,0.0
"233740","2016.10.17",9150.0,-120.0,-1.29,742483.0,-396894.0,0.0,8646.0,0.25
"233740","2016.10.14",9270.0,40.0,0.43,597491.0,-188936.0,8318.0,8646.0,0.29
"233740","2016.10.13",9230.0,-165.0,-1.76,655858.0,-338928.0,0.0,328.0,0.01
"233740","2016.10.12",9395.0,-50.0,-0.53,605612.0,-332170.0,236.0,328.0,0.01
"233740","2016.10.11",9445.0,-90.0,-0.94,724028.0,-236215.0,-23563.0,92.0,0.0
"233740","2016.10.10",9535.0,40.0,0.42,541564.0,-111809.0,-18680.0,23655.0,0.84
"233740","2016.10.07",9495.0,-315.0,-3.21,757532.0,-357123.0,-65457.0,42335.0,1.51
"233740","2016.10.06",9810.0,-50.0,-0.51,423412.0,-49886.0,-5271.0,107792.0,3.85
"233740","2016.10.05",9860.0,-30.0,-0.3,363947.0,-5117.0,-316.0,113063.0,3.77
"233740","2016.10.04",9890.0,55.0,0.56,403114.0,1238.0,407.0,113379.0,3.78
"233740","2016.09.30",9835.0,-290.0,-2.86,774412.0,-99243.0,-63469.0,112972.0,3.77
"233740","2016.09.29",10125.0,85.0,0.85,524255.0,33672.0,-7652.0,176441.0,5.88
"233740","2016.09.28",10040.0,-120.0,-1.18,449309.0,9026.0,-6057.0,184093.0,5.94
"233740","2016.09.27",10160.0,75.0,0.74,733515.0,135256.0,3856.0,190150.0,6.13
"233740","2016.09.26",10085.0,-95.0,-0.93,798691.0,287355.0,41025.0,186294.0,5.65
"233740","2016.09.23",10180.0,75.0,0.74,761745.0,163567.0,35552.0,145269.0,4.15
"233740","2016.09.22",10105.0,180.0,1.81,1181650.0,436437.0,77559.0,109717.0,2.97
"233740","2016.09.21",9925.0,105.0,1.07,864817.0,185651.0,0.0,32158.0,0.87
"233740","2016.09.20",9820.0,185.0,1.92,915671.0,265626.0,7765.0,32158.0,0.95
"233740","2016.09.19",9635.0,160.0,1.69,716357.0,93549.0,5322.0,24393.0,0.81
"233740","2016.09.13",9475.0,10.0,0.11,968912.0,-269012.0,-8574.0,19071.0,0.66
"233740","2016.09.12",9465.0,-265.0,-2.72,1136700.0,-567390.0,-25583.0,27645.0,0.95
"233740","2016.09.09",9730.0,-150.0,-1.52,1034690.0,-164564.0,1287.0,53228.0,1.84
"233740","2016.09.08",9880.0,130.0,1.33,1047400.0,52557.0,0.0,51941.0,1.79
"233740","2016.09.07",9750.0,-165.0,-1.66,731058.0,-112079.0,-5100.0,51941.0,1.73
"233740","2016.09.06",9915.0,-70.0,-0.7,650758.0,83828.0,13126.0,57041.0,1.9
"233740","2016.09.05",9985.0,50.0,0.5,924084.0,139508.0,26676.0,43915.0,1.51
"233740","2016.09.02",9935.0,95.0,0.97,964090.0,-4783.0,6838.0,17239.0,0.59
"233740","2016.09.01",9840.0,360.0,3.8,1046500.0,59531.0,-1.0,10401.0,0.36
"233740","2016.08.31",9480.0,-145.0,-1.51,1295060.0,-518821.0,-3905.0,10402.0,0.36
"233740","2016.08.30",9625.0,85.0,0.89,825645.0,-187973.0,3906.0,14307.0,0.49
"233740","2016.08.29",9540.0,-460.0,-4.6,1163750.0,-712575.0,-5.0,10401.0,0.36
"233740","2016.08.26",10000.0,-70.0,-0.7,483655.0,-86087.0,-1643.0,10406.0,0.36
"233740","2016.08.25",10070.0,-95.0,-0.93,443703.0,-49112.0,-20992.0,12049.0,0.42
"233740","2016.08.24",10165.0,10.0,0.1,371805.0,-2410.0,0.0,33041.0,1.14
"233740","2016.08.23",10155.0,-50.0,-0.49,421506.0,-44036.0,-267.0,33041.0,1.14
"233740","2016.08.22",10205.0,-220.0,-2.11,489055.0,-70149.0,-710.0,33308.0,1.15
"233740","2016.08.19",10425.0,40.0,0.39,497341.0,16061.0,15029.0,34018.0,1.17
"233740","2016.08.18",10385.0,70.0,0.68,471116.0,1432.0,17725.0,18989.0,0.65
"233740","2016.08.17",10315.0,-145.0,-1.39,577407.0,-138650.0,-4244.0,1264.0,0.04
"233740","2016.08.16",10460.0,-90.0,-0.85,391625.0,-16178.0,-1327.0,5508.0,0.19
"233740","2016.08.12",10550.0,50.0,0.48,436249.0,-18317.0,437.0,6835.0,0.23
"233740","2016.08.11",10500.0,-170.0,-1.59,552979.0,-21414.0,2085.0,6398.0,0.21
"233740","2016.08.10",10670.0,310.0,2.99,756729.0,176733.0,4313.0,4313.0,0.14
"233740","2016.08.09",10360.0,210.0,2.07,497560.0,67015.0,0.0,0.0,0.0
"233740","2016.08.08",10150.0,95.0,0.94,436708.0,12038.0,0.0,0.0,0.0
"233740","2016.08.05",10055.0,-130.0,-1.28,509201.0,-147658.0,0.0,0.0,0.0
"233740","2016.08.04",10185.0,55.0,0.54,335569.0,438.0,0.0,0.0,0.0
"233740","2016.08.03",10130.0,-20.0,-0.2,369963.0,-11465.0,0.0,0.0,0.0
"233740","2016.08.02",10150.0,-200.0,-1.93,419097.0,-39589.0,0.0,0.0,0.0
"233740","2016.08.01",10350.0,-80.0,-0.77,372314.0,-15772.0,0.0,0.0,0.0
"233740","2016.07.29",10430.0,105.0,1.02,368208.0,31172.0,0.0,0.0,0.0
"233740","2016.07.28",10325.0,-90.0,-0.86,345561.0,-32435.0,0.0,0.0,0.0
"233740","2016.07.27",10415.0,-95.0,-0.9,371702.0,-28380.0,0.0,0.0,0.0
"233740","2016.07.26",10510.0,25.0,0.24,329417.0,-2293.0,0.0,0.0,0.0
"233740","2016.07.25",10485.0,-70.0,-0.66,394951.0,-12513.0,0.0,0.0,0.0
"233740","2016.07.22",10555.0,-80.0,-0.75,356375.0,850.0,0.0,0.0,0.0
"233740","2016.07.21",10635.0,140.0,1.33,448634.0,76656.0,0.0,0.0,0.0
"233740","2016.07.20",10495.0,100.0,0.96,401327.0,30031.0,0.0,0.0,0.0
"233740","2016.07.19",10395.0,-35.0,-0.34,367491.0,-4153.0,0.0,0.0,0.0
"233740","2016.07.18",10430.0,25.0,0.24,341740.0,-7966.0,0.0,0.0,0.0
"233740","2016.07.15",10405.0,-55.0,-0.53,486311.0,11096.0,0.0,0.0,0.0
"233740","2016.07.14",10460.0,-40.0,-0.38,513498.0,19007.0,0.0,0.0,0.0
"233740","2016.07.13",10500.0,75.0,0.72,544284.0,63196.0,0.0,0.0,0.0
"233740","2016.07.12",10425.0,-95.0,-0.9,499629.0,-3550.0,0.0,0.0,0.0
"233740","2016.07.11",10520.0,230.0,2.24,684826.0,126182.0,0.0,0.0,0.0
"233740","2016.07.08",10290.0,-170.0,-1.63,744425.0,59859.0,0.0,0.0,0.0
"233740","2016.07.07",10460.0,370.0,3.67,792051.0,177540.0,0.0,0.0,0.0
"233740","2016.07.06",10090.0,-305.0,-2.93,776607.0,111043.0,0.0,0.0,0.0
"233740","2016.07.05",10395.0,125.0,1.22,917611.0,271560.0,0.0,0.0,0.0
"233740","2016.07.04",10270.0,85.0,0.83,611933.0,110670.0,0.0,0.0,0.0
"233740","2016.07.01",10185.0,270.0,2.72,1025500.0,417757.0,0.0,0.0,0.0
"233740","2016.06.30",9915.0,140.0,1.43,869546.0,221075.0,0.0,0.0,0.0
"233740","2016.06.29",9775.0,225.0,2.36,1616270.0,482446.0,0.0,0.0,0.0
"233740","2016.06.28",9550.0,250.0,2.69,1456130.0,270791.0,0.0,0.0,0.0
"233740","2016.06.27",9300.0,50.0,0.54,2054530.0,-686698.0,-188.0,0.0,0.0
"233740","2016.06.24",9250.0,-950.0,-9.31,2570470.0,-1219030.0,0.0,188.0,0.0
"233740","2016.06.23",10200.0,-140.0,-1.35,866183.0,-299701.0,0.0,188.0,0.0
"233740","2016.06.22",10340.0,20.0,0.19,508351.0,-26.0,0.0,188.0,0.0
"233740","2016.06.21",10320.0,10.0,0.1,437116.0,-10285.0,0.0,188.0,0.0
"233740","2016.06.20",10310.0,245.0,2.43,530268.0,-1730.0,0.0,188.0,0.0
"233740","2016.06.17",10065.0,-130.0,-1.28,517933.0,-115471.0,0.0,188.0,0.0
"233740","2016.06.16",10195.0,-380.0,-3.59,636207.0,-174443.0,0.0,188.0,0.0
"233740","2016.06.15",10575.0,130.0,1.24,429991.0,13138.0,0.0,188.0,0.0
"233740","2016.06.14",10445.0,-30.0,-0.29,425980.0,-34611.0,0.0,188.0,0.0
"233740","2016.06.13",10475.0,-435.0,-3.99,559987.0,-72127.0,0.0,188.0,0.0
"233740","2016.06.10",10910.0,270.0,2.54,538597.0,45266.0,-1000.0,188.0,0.0
"233740","2016.06.09",10640.0,-320.0,-2.92,523162.0,11202.0,-500.0,1188.0,0.03
"233740","2016.06.08",10960.0,110.0,1.01,524085.0,63786.0,0.0,1688.0,0.04
"233740","2016.06.07",10850.0,135.0,1.26,600152.0,129805.0,0.0,1688.0,0.04
"233740","2016.06.03",10715.0,-5.0,-0.05,533003.0,27130.0,0.0,1688.0,0.04
"233740","2016.06.02",10720.0,-5.0,-0.05,464892.0,11750.0,1288.0,1688.0,0.04
"233740","2016.06.01",10725.0,35.0,0.33,428351.0,47075.0,400.0,400.0,0.01
"233740","2016.05.31",10690.0,145.0,1.38,588956.0,61292.0,0.0,0.0,0.0
"233740","2016.05.30",10545.0,195.0,1.88,612575.0,99944.0,0.0,0.0,0.0
"233740","2016.05.27",10350.0,25.0,0.24,440233.0,-3032.0,0.0,0.0,0.0
"233740","2016.05.26",10325.0,-90.0,-0.86,471832.0,-15906.0,0.0,0.0,0.0
"233740","2016.05.25",10415.0,175.0,1.71,487617.0,22803.0,0.0,0.0,0.0
"233740","2016.05.24",10240.0,-110.0,-1.06,494863.0,27522.0,0.0,0.0,0.0
"233740","2016.05.23",10350.0,175.0,1.72,624462.0,72325.0,0.0,0.0,0.0
"233740","2016.05.20",10175.0,215.0,2.16,862618.0,11869.0,0.0,0.0,0.0
"233740","2016.05.19",9960.0,-65.0,-0.65,1018320.0,-28004.0,0.0,0.0,0.0
"233740","2016.05.18",10025.0,-315.0,-3.05,978915.0,-118983.0,0.0,0.0,0.0
"233740","2016.05.17",10340.0,-180.0,-1.71,946077.0,-51918.0,0.0,0.0,0.0
"233740","2016.05.16",10520.0,-70.0,-0.66,906346.0,3456.0,-400.0,0.0,0.0
"233740","2016.05.13",10590.0,-80.0,-0.75,1099940.0,184668.0,-166608.0,400.0,0.01
"233740","2016.05.12",10670.0,15.0,0.14,962579.0,39325.0,0.0,167008.0,4.39
"233740","2016.05.11",10655.0,155.0,1.48,1007630.0,56929.0,0.0,167008.0,4.39
"233740","2016.05.10",10500.0,210.0,2.04,976643.0,47604.0,200.0,167008.0,4.39
"233740","2016.05.09",10290.0,-90.0,-0.87,942225.0,-22818.0,0.0,166808.0,4.39
"233740","2016.05.04",10380.0,-95.0,-0.91,909751.0,14690.0,100.0,166808.0,4.39
"233740","2016.05.03",10475.0,245.0,2.39,961494.0,44224.0,0.0,166708.0,4.39
"233740","2016.05.02",10230.0,-355.0,-3.35,971452.0,-101024.0,0.0,166708.0,4.27
"233740","2016.04.29",10585.0,-10.0,-0.09,910000.0,-10245.0,0.0,166708.0,4.27
"233740","2016.04.28",10595.0,-115.0,-1.07,1085650.0,10098.0,0.0,166708.0,4.27
"233740","2016.04.27",10710.0,-60.0,-0.56,964506.0,-87717.0,0.0,166708.0,4.27
"233740","2016.04.26",10770.0,-60.0,-0.55,897885.0,22050.0,0.0,166708.0,4.27
"233740","2016.04.25",10830.0,90.0,0.84,939385.0,64157.0,0.0,166708.0,4.27
"233740","2016.04.22",10740.0,-85.0,-0.79,794430.0,-34450.0,0.0,166708.0,4.27
"233740","2016.04.21",10825.0,-50.0,-0.46,859133.0,-93906.0,0.0,166708.0,4.27
"233740","2016.04.20",10875.0,0.0,0.0,784919.0,36004.0,0.0,166708.0,4.27
"233740","2016.04.19",10875.0,135.0,1.26,896832.0,105383.0,0.0,166708.0,4.27
"233740","2016.04.18",10740.0,-10.0,-0.09,806018.0,12323.0,0.0,166708.0,4.27
"233740","2016.04.15",10750.0,-10.0,-0.09,737138.0,-12751.0,0.0,166708.0,4.17
"233740","2016.04.14",10760.0,70.0,0.65,909546.0,-39299.0,0.0,166708.0,4.17
"233740","2016.04.12",10690.0,-95.0,-0.88,776688.0,-82203.0,0.0,166708.0,4.17
"233740","2016.04.11",10785.0,-250.0,-2.27,1077230.0,-217816.0,0.0,166708.0,4.17
"233740","2016.04.08",11035.0,5.0,0.05,756349.0,-41460.0,86385.0,166708.0,4.07
"233740","2016.04.07",11030.0,120.0,1.1,1120020.0,68010.0,0.0,80323.0,1.91
"233740","2016.04.06",10910.0,-100.0,-0.91,884923.0,-51165.0,0.0,80323.0,1.91
"233740","2016.04.05",11010.0,-65.0,-0.59,853823.0,73329.0,0.0,80323.0,1.91
"233740","2016.04.04",11075.0,265.0,2.45,1041290.0,135204.0,0.0,80323.0,1.91
"233740","2016.04.01",10810.0,5.0,0.05,1152510.0,171865.0,0.0,80323.0,1.87
"233740","2016.03.31",10805.0,5.0,0.05,1022930.0,10188.0,0.0,80323.0,1.87
"233740","2016.03.30",10800.0,60.0,0.56,931353.0,8776.0,0.0,80323.0,1.87
"233740","2016.03.29",10740.0,135.0,1.27,943880.0,4533.0,0.0,80323.0,1.87
"233740","2016.03.28",10605.0,-95.0,-0.89,932592.0,2472.0,0.0,80323.0,1.83
"233740","2016.03.25",10700.0,-90.0,-0.83,951957.0,-13466.0,0.0,80323.0,1.78
"233740","2016.03.24",10790.0,-60.0,-0.55,887384.0,-48230.0,0.0,80323.0,1.78
"233740","2016.03.23",10850.0,-20.0,-0.18,1091800.0,99840.0,0.0,80323.0,1.75
